location,name,freq,weighting,n_factors,date,ret
per,low_leverage,monthly,vw_cap,9,2010-09-30,-0.0104534834490483
per,low_leverage,monthly,vw_cap,9,2010-10-31,0.0156143426512122
per,low_leverage,monthly,vw_cap,9,2010-11-30,0.0255250468216963
per,low_leverage,monthly,vw_cap,9,2010-12-31,0.0430527161551264
per,low_leverage,monthly,vw_cap,9,2011-01-31,-0.0307602605100697
per,low_leverage,monthly,vw_cap,9,2011-02-28,0.0480250430619015
per,low_leverage,monthly,vw_cap,9,2011-03-31,-0.0297611610709402
per,low_leverage,monthly,vw_cap,9,2011-04-30,-0.00731046029503846
per,low_leverage,monthly,vw_cap,9,2011-05-31,-0.00301429024698287
per,low_leverage,monthly,vw_cap,9,2011-06-30,-0.0058086727810776
per,low_leverage,monthly,vw_cap,9,2011-07-31,0.0560571141422406
per,low_leverage,monthly,vw_cap,9,2011-08-31,0.0174899131220125
per,low_leverage,monthly,vw_cap,9,2011-09-30,-0.023652932084323
per,low_leverage,monthly,vw_cap,9,2011-10-31,-0.00240845323883899
per,low_leverage,monthly,vw_cap,9,2011-11-30,-0.0202849729567088
per,low_leverage,monthly,vw_cap,9,2011-12-31,0.000901133160975067
per,low_leverage,monthly,vw_cap,9,2012-01-31,0.019982063257985
per,low_leverage,monthly,vw_cap,9,2012-02-29,-0.0296686709799591
per,low_leverage,monthly,vw_cap,9,2012-03-31,-0.0406878733418557
per,low_leverage,monthly,vw_cap,9,2012-04-30,-0.00282458607011464
per,low_leverage,monthly,vw_cap,9,2012-05-31,-0.00583204115885949
per,low_leverage,monthly,vw_cap,9,2012-06-30,-0.0170761788407195
per,low_leverage,monthly,vw_cap,9,2012-07-31,-0.00161974244273623
per,low_leverage,monthly,vw_cap,9,2012-08-31,-0.0142041008238398
per,low_leverage,monthly,vw_cap,9,2012-09-30,0.0207375133152014
per,low_leverage,monthly,vw_cap,9,2012-10-31,-0.00728116749432842
per,low_leverage,monthly,vw_cap,9,2012-11-30,-0.0370057466264091
per,low_leverage,monthly,vw_cap,9,2012-12-31,-0.0113898834595497
per,low_leverage,monthly,vw_cap,9,2013-01-31,-0.064338600497118
per,low_leverage,monthly,vw_cap,9,2013-02-28,-0.0465449225205529
per,low_leverage,monthly,vw_cap,9,2013-03-31,-0.0242433212813229
per,low_leverage,monthly,vw_cap,9,2013-04-30,-0.0759439092263293
per,low_leverage,monthly,vw_cap,9,2013-05-31,0.0206268257301626
per,low_leverage,monthly,vw_cap,9,2013-06-30,-0.0156527638432229
per,low_leverage,monthly,vw_cap,9,2013-07-31,0.000978969079970985
per,low_leverage,monthly,vw_cap,9,2013-08-31,0.0142013636475541
per,low_leverage,monthly,vw_cap,9,2013-09-30,-0.00283160581461008
per,low_leverage,monthly,vw_cap,9,2013-10-31,0.00222216619104492
per,low_leverage,monthly,vw_cap,9,2013-11-30,-0.0280521232169689
per,low_leverage,monthly,vw_cap,9,2013-12-31,-0.0279394960438284
per,low_leverage,monthly,vw_cap,9,2014-01-31,-0.0233803805344395
per,low_leverage,monthly,vw_cap,9,2014-02-28,0.00925527413497323
per,low_leverage,monthly,vw_cap,9,2014-03-31,-0.0271892466495198
per,low_leverage,monthly,vw_cap,9,2014-04-30,-0.0193180334801482
per,low_leverage,monthly,vw_cap,9,2014-05-31,-0.0213421370646137
per,low_leverage,monthly,vw_cap,9,2014-06-30,0.0161054297099847
per,low_leverage,monthly,vw_cap,9,2014-07-31,0.015694576355371
per,low_leverage,monthly,vw_cap,9,2014-08-31,-0.0203109938990594
per,low_leverage,monthly,vw_cap,9,2014-09-30,0.00107544221438034
per,low_leverage,monthly,vw_cap,9,2014-10-31,0.0120142104249345
per,low_leverage,monthly,vw_cap,9,2014-11-30,-0.0221062999998622
per,low_leverage,monthly,vw_cap,9,2014-12-31,0.00223028830905969
per,low_leverage,monthly,vw_cap,9,2015-01-31,0.0189305487601207
per,low_leverage,monthly,vw_cap,9,2015-02-28,0.00727559793060065
per,low_leverage,monthly,vw_cap,9,2015-03-31,-0.0139200527911847
per,low_leverage,monthly,vw_cap,9,2015-04-30,-0.0149390208715744
per,low_leverage,monthly,vw_cap,9,2015-05-31,0.00883199108164855
per,low_leverage,monthly,vw_cap,9,2015-06-30,0.00833805799931989
per,low_leverage,monthly,vw_cap,9,2015-07-31,0.000100233236151579
per,low_leverage,monthly,vw_cap,9,2015-08-31,0.0304063348235795
per,low_leverage,monthly,vw_cap,9,2015-09-30,0.0164548987387666
per,low_leverage,monthly,vw_cap,9,2015-10-31,-0.0129267988930988
per,low_leverage,monthly,vw_cap,9,2015-11-30,0.00260715045693482
per,low_leverage,monthly,vw_cap,9,2015-12-31,0.01002465653526
per,low_leverage,monthly,vw_cap,9,2016-01-31,-0.013140819608422
per,low_leverage,monthly,vw_cap,9,2016-02-29,-0.0565713142251499
per,low_leverage,monthly,vw_cap,9,2016-03-31,-0.0220383372184388
per,low_leverage,monthly,vw_cap,9,2016-04-30,-0.0434048585115709
per,low_leverage,monthly,vw_cap,9,2016-05-31,-0.008268261388134
per,low_leverage,monthly,vw_cap,9,2016-06-30,-0.0122662020954306
per,low_leverage,monthly,vw_cap,9,2016-07-31,-0.0151659179841214
per,low_leverage,monthly,vw_cap,9,2016-08-31,0.00848843319909565
per,low_leverage,monthly,vw_cap,9,2016-09-30,0.0106763975904642
per,low_leverage,monthly,vw_cap,9,2016-10-31,0.00410014154517139
per,low_leverage,monthly,vw_cap,9,2016-11-30,0.00482842713627645
per,low_leverage,monthly,vw_cap,9,2016-12-31,0.02463893258388
per,low_leverage,monthly,vw_cap,9,2017-01-31,-0.0179849757640976
per,low_leverage,monthly,vw_cap,9,2017-02-28,-0.00903897437809766
per,low_leverage,monthly,vw_cap,9,2017-03-31,-0.00587562623265166
per,low_leverage,monthly,vw_cap,9,2017-04-30,0.00976163920845682
per,low_leverage,monthly,vw_cap,9,2017-05-31,-0.0187384963727601
per,low_leverage,monthly,vw_cap,9,2017-06-30,-0.0148271993968169
per,low_leverage,monthly,vw_cap,9,2017-07-31,-0.000121465060842334
per,low_leverage,monthly,vw_cap,9,2017-08-31,-0.00762456945164254
per,low_leverage,monthly,vw_cap,9,2017-09-30,-0.0189303899065017
per,low_leverage,monthly,vw_cap,9,2017-10-31,-0.00124084698816246
per,low_leverage,monthly,vw_cap,9,2017-11-30,0.0113059763106516
per,low_leverage,monthly,vw_cap,9,2017-12-31,0.00282415560361645
per,low_leverage,monthly,vw_cap,9,2018-01-31,-0.0196730718028467
per,low_leverage,monthly,vw_cap,9,2018-02-28,0.0398856111448011
per,low_leverage,monthly,vw_cap,9,2018-03-31,0.0174481976627192
per,low_leverage,monthly,vw_cap,9,2018-04-30,-0.021067161968545
per,low_leverage,monthly,vw_cap,9,2018-05-31,0.00747311332268407
per,low_leverage,monthly,vw_cap,9,2018-06-30,-0.0146096927055078
per,low_leverage,monthly,vw_cap,9,2018-07-31,0.0184799588824457
per,low_leverage,monthly,vw_cap,9,2018-08-31,0.00167868515483251
per,low_leverage,monthly,vw_cap,9,2018-09-30,0.00773426274964734
per,low_leverage,monthly,vw_cap,9,2018-10-31,-0.0173335752244102
per,low_leverage,monthly,vw_cap,9,2018-11-30,-0.00677632368091694
per,low_leverage,monthly,vw_cap,9,2018-12-31,-0.00539292565976558
per,low_leverage,monthly,vw_cap,9,2019-01-31,-0.031655056915835
per,low_leverage,monthly,vw_cap,9,2019-02-28,0.0275049834214373
per,low_leverage,monthly,vw_cap,9,2019-03-31,0.0147585464898179
per,low_leverage,monthly,vw_cap,9,2019-04-30,-0.00591793312407519
per,low_leverage,monthly,vw_cap,9,2019-05-31,-0.0107882081802896
per,low_leverage,monthly,vw_cap,9,2019-06-30,0.00822516052572622
per,low_leverage,monthly,vw_cap,9,2019-07-31,0.018100786174077
per,low_leverage,monthly,vw_cap,9,2019-08-31,0.00996730128756421
per,low_leverage,monthly,vw_cap,9,2019-09-30,-0.0110548424491581
per,low_leverage,monthly,vw_cap,9,2019-10-31,-0.0167966909762673
per,low_leverage,monthly,vw_cap,9,2019-11-30,0.0119617481189839
per,low_leverage,monthly,vw_cap,9,2019-12-31,-0.00901404092007867
per,low_leverage,monthly,vw_cap,9,2020-01-31,0.0114708663809811
per,low_leverage,monthly,vw_cap,9,2020-02-29,-0.0145340057953057
per,low_leverage,monthly,vw_cap,9,2020-03-31,-0.00196134954046044
per,low_leverage,monthly,vw_cap,9,2020-04-30,0.00180253273896576
per,low_leverage,monthly,vw_cap,9,2020-05-31,0.00358824127797976
per,low_leverage,monthly,vw_cap,9,2020-06-30,-0.0155581707813125
per,low_leverage,monthly,vw_cap,9,2020-07-31,0.0220994644848483
per,low_leverage,monthly,vw_cap,9,2020-08-31,0.00852848345874972
per,low_leverage,monthly,vw_cap,9,2020-09-30,-0.0169162408765117
per,low_leverage,monthly,vw_cap,9,2020-10-31,0.0166301161537236
per,low_leverage,monthly,vw_cap,9,2020-11-30,-0.0437583460125143
per,low_leverage,monthly,vw_cap,9,2020-12-31,-0.0170187236829519
per,low_leverage,monthly,vw_cap,9,2021-01-31,0.0017347658770779
per,low_leverage,monthly,vw_cap,9,2021-02-28,-0.0281595877733339
per,low_leverage,monthly,vw_cap,9,2021-03-31,-0.0200094128680086
per,low_leverage,monthly,vw_cap,9,2021-04-30,0.0285837366898563
per,low_leverage,monthly,vw_cap,9,2021-05-31,-0.0448235630354014
per,low_leverage,monthly,vw_cap,9,2021-06-30,0.00847173660550771
per,low_leverage,monthly,vw_cap,9,2021-07-31,0.00986432825728532
per,low_leverage,monthly,vw_cap,9,2021-08-31,-0.0055297360874266
per,low_leverage,monthly,vw_cap,9,2021-09-30,0.00541000440270775
per,low_leverage,monthly,vw_cap,9,2021-10-31,-0.00757321351077579
per,low_leverage,monthly,vw_cap,9,2021-11-30,0.0800555908007721
per,low_leverage,monthly,vw_cap,9,2021-12-31,0.0274298088406191
per,low_leverage,monthly,vw_cap,9,2022-01-31,-8.26015415430265e-6
per,low_leverage,monthly,vw_cap,9,2022-02-28,-0.00608968875095694
per,low_leverage,monthly,vw_cap,9,2022-03-31,-0.0194960291530392
per,low_leverage,monthly,vw_cap,9,2022-04-30,0.00487576297928591
per,low_leverage,monthly,vw_cap,9,2022-05-31,-0.0328441160925273
per,low_leverage,monthly,vw_cap,9,2022-06-30,0.0221852511041789
per,low_leverage,monthly,vw_cap,9,2022-07-31,0.00817346973098901
per,low_leverage,monthly,vw_cap,9,2022-08-31,0.0279111217334543
per,low_leverage,monthly,vw_cap,9,2022-09-30,-0.0186305753923323
per,low_leverage,monthly,vw_cap,9,2022-10-31,-0.000744159254603211
per,low_leverage,monthly,vw_cap,9,2022-11-30,-0.0044642863568424
per,low_leverage,monthly,vw_cap,9,2022-12-31,0.0482835613684698
per,low_leverage,monthly,vw_cap,9,2023-01-31,0.0100997500816074
per,low_leverage,monthly,vw_cap,9,2023-02-28,-0.0101487398881367
per,low_leverage,monthly,vw_cap,9,2023-03-31,-0.00125374749897846
per,low_leverage,monthly,vw_cap,9,2023-04-30,-0.00679862684536056
per,low_leverage,monthly,vw_cap,9,2023-05-31,0.0178696743792615
per,low_leverage,monthly,vw_cap,9,2023-06-30,-0.0326204353984122
per,low_leverage,monthly,vw_cap,9,2023-07-31,-0.0150553355491886
per,low_leverage,monthly,vw_cap,9,2023-08-31,0.00934822099347979
per,low_leverage,monthly,vw_cap,9,2023-09-30,0.0235097223587889
per,low_leverage,monthly,vw_cap,9,2023-10-31,0.0380134010790464
per,low_leverage,monthly,vw_cap,9,2023-11-30,-0.0100319381679965
per,low_leverage,monthly,vw_cap,9,2023-12-31,0.0280245223307466
per,low_leverage,monthly,vw_cap,9,2024-01-31,0.0410943337960734
per,low_leverage,monthly,vw_cap,9,2024-02-29,-0.0456595775472204
per,low_leverage,monthly,vw_cap,9,2024-03-31,0.0135083855012158
per,low_leverage,monthly,vw_cap,9,2024-04-30,-0.000891399170157089
per,low_leverage,monthly,vw_cap,9,2024-05-31,0.0215182900178169
per,low_leverage,monthly,vw_cap,9,2024-06-30,0.0707521435022847
per,low_leverage,monthly,vw_cap,9,2024-07-31,-0.0111885369958206
per,low_leverage,monthly,vw_cap,9,2024-08-31,0.000888979101408258
per,low_leverage,monthly,vw_cap,9,2024-09-30,-0.0237894504244979
per,low_leverage,monthly,vw_cap,9,2024-10-31,0.0189518012942356
per,low_leverage,monthly,vw_cap,9,2024-11-30,-0.0458616895111389
per,low_leverage,monthly,vw_cap,9,2024-12-31,-0.0148729830956681
per,low_risk,monthly,vw_cap,3,2005-05-31,-0.0684119865778454
per,low_risk,monthly,vw_cap,6,2006-07-31,-0.0988327319225818
per,low_risk,monthly,vw_cap,6,2006-08-31,0.00835421170652848
per,low_risk,monthly,vw_cap,6,2006-09-30,0.0441278118266555
per,low_risk,monthly,vw_cap,6,2006-10-31,-0.0110420568494986
per,low_risk,monthly,vw_cap,12,2006-11-30,-0.0380718823367733
per,low_risk,monthly,vw_cap,5,2006-12-31,-0.0732223709401864
per,low_risk,monthly,vw_cap,12,2007-01-31,0.0404473023357662
per,low_risk,monthly,vw_cap,13,2007-02-28,-0.0702151325475295
per,low_risk,monthly,vw_cap,14,2007-03-31,-0.0563255194198048
per,low_risk,monthly,vw_cap,13,2007-04-30,-0.0553146261052589
per,low_risk,monthly,vw_cap,15,2007-05-31,0.0524703895528025
per,low_risk,monthly,vw_cap,15,2007-06-30,-0.0666132478058959
per,low_risk,monthly,vw_cap,14,2007-07-31,0.00304640675581736
per,low_risk,monthly,vw_cap,14,2007-08-31,0.00729234223393087
per,low_risk,monthly,vw_cap,14,2007-09-30,-0.0341162090795098
per,low_risk,monthly,vw_cap,15,2007-10-31,0.00249247061937798
per,low_risk,monthly,vw_cap,15,2007-11-30,0.0712035334112412
per,low_risk,monthly,vw_cap,15,2007-12-31,0.0649323638771922
per,low_risk,monthly,vw_cap,15,2008-01-31,0.000489716572709353
per,low_risk,monthly,vw_cap,15,2008-02-29,-0.107091104980133
per,low_risk,monthly,vw_cap,15,2008-03-31,0.0316171211203237
per,low_risk,monthly,vw_cap,15,2008-04-30,0.0436129467110983
per,low_risk,monthly,vw_cap,15,2008-05-31,0.0201852033779277
per,low_risk,monthly,vw_cap,15,2008-06-30,0.00638035764374689
per,low_risk,monthly,vw_cap,15,2008-07-31,0.0354603811159765
per,low_risk,monthly,vw_cap,15,2008-08-31,0.0141146238156812
per,low_risk,monthly,vw_cap,15,2008-09-30,0.0190174994909014
per,low_risk,monthly,vw_cap,15,2008-10-31,0.132851938007843
per,low_risk,monthly,vw_cap,15,2008-11-30,-0.00470181993464486
per,low_risk,monthly,vw_cap,15,2008-12-31,0.0151458990021455
per,low_risk,monthly,vw_cap,15,2009-01-31,0.011977122303428
per,low_risk,monthly,vw_cap,10,2009-02-28,0.0068122293231551
per,low_risk,monthly,vw_cap,10,2009-03-31,-0.125762756459682
per,low_risk,monthly,vw_cap,15,2009-04-30,0.0575770749332488
per,low_risk,monthly,vw_cap,15,2009-05-31,-0.100718808567206
per,low_risk,monthly,vw_cap,15,2009-06-30,0.052075545532536
per,low_risk,monthly,vw_cap,15,2009-07-31,0.0526128203646622
per,low_risk,monthly,vw_cap,15,2009-08-31,0.0359986306468306
per,low_risk,monthly,vw_cap,15,2009-09-30,-0.0446253595999001
per,low_risk,monthly,vw_cap,15,2009-10-31,-0.0144999791737582
per,low_risk,monthly,vw_cap,15,2009-11-30,-0.0358036719428942
per,low_risk,monthly,vw_cap,15,2009-12-31,0.0510094806391175
per,low_risk,monthly,vw_cap,15,2010-01-31,-0.00717095186922255
per,low_risk,monthly,vw_cap,15,2010-02-28,-0.0139024523349056
per,low_risk,monthly,vw_cap,15,2010-03-31,0.0362872515678517
per,low_risk,monthly,vw_cap,15,2010-04-30,-0.00624545407609208
per,low_risk,monthly,vw_cap,15,2010-05-31,-0.00247136893421741
per,low_risk,monthly,vw_cap,15,2010-06-30,-0.031186925242707
per,low_risk,monthly,vw_cap,15,2010-07-31,0.0153774967731514
per,low_risk,monthly,vw_cap,15,2010-08-31,0.00358074604341794
per,low_risk,monthly,vw_cap,15,2010-09-30,0.0212445567737533
per,low_risk,monthly,vw_cap,15,2010-10-31,0.000312221461425242
per,low_risk,monthly,vw_cap,15,2010-11-30,0.0181311388993766
per,low_risk,monthly,vw_cap,16,2010-12-31,-0.0237408274735744
per,low_risk,monthly,vw_cap,16,2011-01-31,-0.00496667426688152
per,low_risk,monthly,vw_cap,16,2011-02-28,-0.0207083547299753
per,low_risk,monthly,vw_cap,16,2011-03-31,0.0196636587673358
per,low_risk,monthly,vw_cap,16,2011-04-30,-0.024889843853046
per,low_risk,monthly,vw_cap,16,2011-05-31,-0.0171934950458014
per,low_risk,monthly,vw_cap,16,2011-06-30,-0.00443872182786169
per,low_risk,monthly,vw_cap,16,2011-07-31,-0.0229540597761284
per,low_risk,monthly,vw_cap,16,2011-08-31,0.00244073426701715
per,low_risk,monthly,vw_cap,16,2011-09-30,0.0464374353004461
per,low_risk,monthly,vw_cap,16,2011-10-31,-0.0119602606523762
per,low_risk,monthly,vw_cap,16,2011-11-30,-0.0138079783664161
per,low_risk,monthly,vw_cap,16,2011-12-31,0.0175736781698299
per,low_risk,monthly,vw_cap,16,2012-01-31,-0.0215289847341841
per,low_risk,monthly,vw_cap,16,2012-02-29,0.02809584498516
per,low_risk,monthly,vw_cap,16,2012-03-31,0.00544310970980943
per,low_risk,monthly,vw_cap,16,2012-04-30,0.000178991204387195
per,low_risk,monthly,vw_cap,16,2012-05-31,0.0163945953796832
per,low_risk,monthly,vw_cap,16,2012-06-30,0.0137692747720931
per,low_risk,monthly,vw_cap,16,2012-07-31,0.0280874084174424
per,low_risk,monthly,vw_cap,16,2012-08-31,0.0109996286696998
per,low_risk,monthly,vw_cap,16,2012-09-30,0.00807176673258748
per,low_risk,monthly,vw_cap,16,2012-10-31,0.0181031268942528
per,low_risk,monthly,vw_cap,16,2012-11-30,-0.00496365279999736
per,low_risk,monthly,vw_cap,16,2012-12-31,-0.014834797025719
per,low_risk,monthly,vw_cap,16,2013-01-31,0.0338917292032138
per,low_risk,monthly,vw_cap,16,2013-02-28,0.0251034273379102
per,low_risk,monthly,vw_cap,16,2013-03-31,0.0135733180084099
per,low_risk,monthly,vw_cap,16,2013-04-30,0.0434936249168134
per,low_risk,monthly,vw_cap,16,2013-05-31,0.0192031977703147
per,low_risk,monthly,vw_cap,16,2013-06-30,-0.0145462569110572
per,low_risk,monthly,vw_cap,16,2013-07-31,-0.0243065431959009
per,low_risk,monthly,vw_cap,16,2013-08-31,0.00932068371697506
per,low_risk,monthly,vw_cap,16,2013-09-30,0.0089994196840521
per,low_risk,monthly,vw_cap,16,2013-10-31,-0.0264943858465952
per,low_risk,monthly,vw_cap,16,2013-11-30,0.0107231387679985
per,low_risk,monthly,vw_cap,16,2013-12-31,0.00485469378413404
per,low_risk,monthly,vw_cap,16,2014-01-31,0.01575158508356
per,low_risk,monthly,vw_cap,16,2014-02-28,0.0226399237706403
per,low_risk,monthly,vw_cap,16,2014-03-31,0.0105827133653118
per,low_risk,monthly,vw_cap,16,2014-04-30,-0.0163196646894714
per,low_risk,monthly,vw_cap,16,2014-05-31,0.0247821420304759
per,low_risk,monthly,vw_cap,16,2014-06-30,0.000542444012689869
per,low_risk,monthly,vw_cap,16,2014-07-31,-0.0146276840197371
per,low_risk,monthly,vw_cap,16,2014-08-31,-0.00354716076569537
per,low_risk,monthly,vw_cap,16,2014-09-30,0.0123908169986262
per,low_risk,monthly,vw_cap,16,2014-10-31,0.0136639674021703
per,low_risk,monthly,vw_cap,16,2014-11-30,0.00454005288818337
per,low_risk,monthly,vw_cap,16,2014-12-31,0.0482503373648121
per,low_risk,monthly,vw_cap,16,2015-01-31,0.0526538536973379
per,low_risk,monthly,vw_cap,16,2015-02-28,0.0135302054009006
per,low_risk,monthly,vw_cap,17,2015-03-31,0.0257200579794915
per,low_risk,monthly,vw_cap,16,2015-04-30,-0.0162247549721983
per,low_risk,monthly,vw_cap,16,2015-05-31,0.00953374889043544
per,low_risk,monthly,vw_cap,16,2015-06-30,0.000914675544816775
per,low_risk,monthly,vw_cap,16,2015-07-31,0.0293163610653526
per,low_risk,monthly,vw_cap,16,2015-08-31,0.0176073103615086
per,low_risk,monthly,vw_cap,16,2015-09-30,0.0218867834669684
per,low_risk,monthly,vw_cap,16,2015-10-31,-0.0266686118324354
per,low_risk,monthly,vw_cap,15,2015-11-30,0.0274967778999663
per,low_risk,monthly,vw_cap,15,2015-12-31,0.0270555400479975
per,low_risk,monthly,vw_cap,10,2016-01-31,0.0185852494056291
per,low_risk,monthly,vw_cap,10,2016-02-29,-0.0384241334888442
per,low_risk,monthly,vw_cap,15,2016-03-31,-0.02038443868764
per,low_risk,monthly,vw_cap,15,2016-04-30,-0.00582820019968743
per,low_risk,monthly,vw_cap,15,2016-05-31,-0.000902190724342699
per,low_risk,monthly,vw_cap,15,2016-06-30,0.00722890905283411
per,low_risk,monthly,vw_cap,15,2016-07-31,0.00396412766028743
per,low_risk,monthly,vw_cap,15,2016-08-31,0.0269688584158602
per,low_risk,monthly,vw_cap,15,2016-09-30,0.00821748059150824
per,low_risk,monthly,vw_cap,15,2016-10-31,0.00955817082901528
per,low_risk,monthly,vw_cap,15,2016-11-30,-0.0116872215734486
per,low_risk,monthly,vw_cap,15,2016-12-31,0.0252171791813799
per,low_risk,monthly,vw_cap,15,2017-01-31,-0.0192700401403801
per,low_risk,monthly,vw_cap,15,2017-02-28,0.00344394072310707
per,low_risk,monthly,vw_cap,15,2017-03-31,0.00138948196618054
per,low_risk,monthly,vw_cap,15,2017-04-30,0.00955779234593297
per,low_risk,monthly,vw_cap,15,2017-05-31,0.0353946658461759
per,low_risk,monthly,vw_cap,15,2017-06-30,-0.00155847460631074
per,low_risk,monthly,vw_cap,15,2017-07-31,0.00876971240907646
per,low_risk,monthly,vw_cap,15,2017-08-31,-0.000949854974159703
per,low_risk,monthly,vw_cap,15,2017-09-30,-0.00851285537419197
per,low_risk,monthly,vw_cap,15,2017-10-31,-0.0432075411463163
per,low_risk,monthly,vw_cap,16,2017-11-30,0.0190831399164213
per,low_risk,monthly,vw_cap,16,2017-12-31,0.00274471244414522
per,low_risk,monthly,vw_cap,16,2018-01-31,0.0302486696229512
per,low_risk,monthly,vw_cap,16,2018-02-28,0.0175767651011987
per,low_risk,monthly,vw_cap,16,2018-03-31,0.00681834326678049
per,low_risk,monthly,vw_cap,16,2018-04-30,0.0021023851262905
per,low_risk,monthly,vw_cap,16,2018-05-31,0.00654263776564978
per,low_risk,monthly,vw_cap,16,2018-06-30,0.0115281934218216
per,low_risk,monthly,vw_cap,16,2018-07-31,0.0199894918687015
per,low_risk,monthly,vw_cap,11,2018-08-31,0.0200248152310991
per,low_risk,monthly,vw_cap,11,2018-09-30,0.00370591540055568
per,low_risk,monthly,vw_cap,11,2018-10-31,0.00356388199617915
per,low_risk,monthly,vw_cap,11,2018-11-30,-0.0170334085123983
per,low_risk,monthly,vw_cap,16,2018-12-31,0.00466114856226863
per,low_risk,monthly,vw_cap,11,2019-01-31,0.0122915114784232
per,low_risk,monthly,vw_cap,11,2019-02-28,0.00853135850415765
per,low_risk,monthly,vw_cap,16,2019-03-31,0.013070892412388
per,low_risk,monthly,vw_cap,16,2019-04-30,-0.00200000622948982
per,low_risk,monthly,vw_cap,16,2019-05-31,0.00169702212280509
per,low_risk,monthly,vw_cap,11,2019-06-30,-0.00502565212911196
per,low_risk,monthly,vw_cap,16,2019-07-31,-0.000373593774068519
per,low_risk,monthly,vw_cap,16,2019-08-31,0.0127084566232559
per,low_risk,monthly,vw_cap,11,2019-09-30,-0.0162059503302006
per,low_risk,monthly,vw_cap,16,2019-10-31,-0.0210876778390334
per,low_risk,monthly,vw_cap,16,2019-11-30,-0.00107740313581036
per,low_risk,monthly,vw_cap,16,2019-12-31,-0.00680350654829536
per,low_risk,monthly,vw_cap,11,2020-01-31,0.0176670031095242
per,low_risk,monthly,vw_cap,16,2020-02-29,0.00797490882280619
per,low_risk,monthly,vw_cap,16,2020-03-31,-0.0103410743948316
per,low_risk,monthly,vw_cap,16,2020-04-30,-0.00136661349455464
per,low_risk,monthly,vw_cap,11,2020-05-31,0.00334211269367897
per,low_risk,monthly,vw_cap,16,2020-06-30,0.0276187938699289
per,low_risk,monthly,vw_cap,16,2020-07-31,-0.0210469157850243
per,low_risk,monthly,vw_cap,11,2020-08-31,0.011324633782527
per,low_risk,monthly,vw_cap,16,2020-09-30,0.0285024147262163
per,low_risk,monthly,vw_cap,11,2020-10-31,0.0144752112853407
per,low_risk,monthly,vw_cap,11,2020-11-30,-0.0518478460773161
per,low_risk,monthly,vw_cap,13,2020-12-31,-0.00129144531289876
per,low_risk,monthly,vw_cap,8,2021-01-31,0.00351188094368877
per,low_risk,monthly,vw_cap,13,2021-02-28,0.033658401919448
per,low_risk,monthly,vw_cap,13,2021-03-31,0.0243394633743879
per,low_risk,monthly,vw_cap,16,2021-04-30,-0.0369718216637256
per,low_risk,monthly,vw_cap,16,2021-05-31,0.0201476873763914
per,low_risk,monthly,vw_cap,16,2021-06-30,0.0139918038103689
per,low_risk,monthly,vw_cap,16,2021-07-31,0.0487682374759152
per,low_risk,monthly,vw_cap,10,2021-08-31,-0.0661619049614796
per,low_risk,monthly,vw_cap,10,2021-09-30,0.013505005585856
per,low_risk,monthly,vw_cap,10,2021-10-31,0.0043863683690557
per,low_risk,monthly,vw_cap,15,2021-11-30,-0.0382581085513675
per,low_risk,monthly,vw_cap,16,2021-12-31,-0.0499559153818662
per,low_risk,monthly,vw_cap,11,2022-01-31,-0.0303520286561049
per,low_risk,monthly,vw_cap,16,2022-02-28,0.00449244662213892
per,low_risk,monthly,vw_cap,16,2022-03-31,-0.0152863261452367
per,low_risk,monthly,vw_cap,16,2022-04-30,0.0150093012129981
per,low_risk,monthly,vw_cap,16,2022-05-31,-0.0425397600121152
per,low_risk,monthly,vw_cap,16,2022-06-30,0.0159511478348874
per,low_risk,monthly,vw_cap,16,2022-07-31,0.00592994572881631
per,low_risk,monthly,vw_cap,11,2022-08-31,0.0153981450142334
per,low_risk,monthly,vw_cap,11,2022-09-30,-0.0171957960097191
per,low_risk,monthly,vw_cap,11,2022-10-31,0.0230792347176047
per,low_risk,monthly,vw_cap,16,2022-11-30,-0.00975870627220579
per,low_risk,monthly,vw_cap,16,2022-12-31,-0.014701728815222
per,low_risk,monthly,vw_cap,16,2023-01-31,-0.0175365376977168
per,low_risk,monthly,vw_cap,16,2023-02-28,-0.00647271024926344
per,low_risk,monthly,vw_cap,11,2023-03-31,0.000380253057097757
per,low_risk,monthly,vw_cap,10,2023-04-30,-0.0108308771559233
per,low_risk,monthly,vw_cap,16,2023-05-31,0.00196523014305672
per,low_risk,monthly,vw_cap,16,2023-06-30,-0.0216799923950273
per,low_risk,monthly,vw_cap,10,2023-07-31,-0.0204003222131942
per,low_risk,monthly,vw_cap,9,2023-08-31,0.0173699077558465
per,low_risk,monthly,vw_cap,8,2023-09-30,-0.0089451408018277
per,low_risk,monthly,vw_cap,10,2023-10-31,0.00442139533191301
per,low_risk,monthly,vw_cap,10,2023-11-30,0.00424627893167428
per,low_risk,monthly,vw_cap,8,2023-12-31,0.00295730802650289
per,low_risk,monthly,vw_cap,8,2024-01-31,0.00086820189121732
per,low_risk,monthly,vw_cap,8,2024-02-29,-0.00153972173810519
per,low_risk,monthly,vw_cap,8,2024-03-31,0.0274445634304766
per,low_risk,monthly,vw_cap,13,2024-04-30,-0.00166065212787851
per,low_risk,monthly,vw_cap,14,2024-05-31,0.00446156862003766
per,low_risk,monthly,vw_cap,13,2024-06-30,-0.00208314457838655
per,low_risk,monthly,vw_cap,14,2024-07-31,-0.00108422844621728
