index_label,Mean (%),t-stat,SR,CAPM α,t(α CAPM),FF3 α,t(α FF3),FF5 α,t(α FF5)
"FM
W=36",0.616724507320911,0.6692305378106975,0.2705754504860101,0.5624324598126883,0.6732254580220965,0.886638809971074,0.9848240385498722,0.9272261170244305,1.02155110357897
"PCA
W=12",-1.074991808852283,-1.6072958451398984,-0.4531734062764586,-1.122240221475381,-1.660298504955965,-0.9770674750613032,-1.4262982225316592,-0.9440172725701527,-1.3953766628003996
"FC
W=36",-0.8904289054272565,-1.1070345276471236,-0.36014446051659116,-0.9123014948709155,-1.1627693825466718,-0.8744093162871212,-1.0765257497544636,-0.9594229370699221,-1.088254629874194
"PLS
W=36",1.9337766638535232,2.2015111296844956,0.7993638716985122,1.912470031060776,2.223486673678564,1.921844793116804,2.067586274557862,1.9405829256094993,1.9542461202474977
